x,y,STATE
-122.2083342,40.54166702,CA
-122.2083342,40.62500035,CA
-122.2083342,40.70833368,CA
-122.2083342,41.95833363,CA
-122.2083342,44.20833354,OR
-122.2083342,45.29166683,OR
-122.2083342,45.37500016,OR
-122.2083342,45.45833349,OR
-122.2083342,45.62500015,WA
-122.2083342,46.54166678,WA
-122.2083342,46.62500011,WA
-122.2083342,46.79166677,WA
-122.2083342,46.8750001,WA
-122.2083342,47.04166676,WA
-122.2083342,47.12500009,WA
-122.2083342,47.20833342,WA
-122.2083342,47.29166675,WA
-122.2083342,47.37500008,WA
-122.2083342,47.87500006,WA
-122.2083342,47.95833339,WA
-122.2083342,48.04166672,WA
-122.2083342,48.12500005,WA
-122.2083342,48.20833338,WA
-122.2083342,48.29166671,WA
-122.2083342,48.45833337,WA
-122.2083342,48.5416667,WA
-122.2083342,48.62500003,WA
-122.2083342,48.70833336,WA
-122.2083342,48.79166669,WA
-122.2083342,48.87500002,WA
-122.1250009,37.20833382,CA
-122.1250009,37.79166713,CA
-122.1250009,37.95833379,CA
-122.1250009,38.12500045,CA
-122.1250009,38.20833378,CA
-122.1250009,38.29166711,CA
-122.1250009,38.70833376,CA
-122.1250009,38.79166709,CA
-122.1250009,38.87500042,CA
-122.1250009,38.95833375,CA
-122.1250009,39.04166708,CA
-122.1250009,39.12500041,CA
-122.1250009,39.20833374,CA
-122.1250009,39.29166707,CA
-122.1250009,39.3750004,CA
-122.1250009,39.45833373,CA
-122.1250009,39.54166706,CA
-122.1250009,39.62500039,CA
-122.1250009,39.70833372,CA
-122.1250009,39.79166705,CA
-122.1250009,39.87500038,CA
-122.1250009,39.95833371,CA
-122.1250009,40.04166704,CA
-122.1250009,40.12500037,CA
-122.1250009,40.2083337,CA
-122.1250009,40.37500036,CA
-122.1250009,40.54166702,CA
-122.1250009,40.62500035,CA
-122.1250009,40.70833368,CA
-122.1250009,41.20833366,CA
-122.1250009,41.29166699,CA
-122.1250009,41.79166697,CA
-122.1250009,41.8750003,CA
-122.1250009,41.95833363,CA
-122.1250009,42.45833361,OR
-122.1250009,42.54166694,OR
-122.1250009,42.62500027,OR
-122.1250009,45.37500016,OR
-122.1250009,45.45833349,OR
-122.1250009,47.12500009,WA
-122.1250009,47.20833342,WA
-122.1250009,47.29166675,WA
-122.1250009,47.7083334,WA
-122.1250009,47.87500006,WA
-122.1250009,47.95833339,WA
-122.1250009,48.04166672,WA
-122.1250009,48.12500005,WA
-122.1250009,48.20833338,WA
-122.1250009,48.45833337,WA
-122.1250009,48.5416667,WA
-122.1250009,48.87500002,WA
-122.0416676,37.04166716,CA
-122.0416676,37.20833382,CA
-122.0416676,37.62500047,CA
-122.0416676,37.7083338,CA
-122.0416676,37.87500046,CA
-122.0416676,38.12500045,CA
-122.0416676,38.20833378,CA
-122.0416676,38.29166711,CA
-122.0416676,38.37500044,CA
-122.0416676,38.45833377,CA
-122.0416676,38.5416671,CA
-122.0416676,38.62500043,CA
-122.0416676,38.70833376,CA
-122.0416676,38.79166709,CA
-122.0416676,38.87500042,CA
-122.0416676,38.95833375,CA
-122.0416676,39.04166708,CA
-122.0416676,39.12500041,CA
-122.0416676,39.20833374,CA
-122.0416676,39.29166707,CA
-122.0416676,39.3750004,CA
-122.0416676,39.45833373,CA
-122.0416676,39.54166706,CA
-122.0416676,39.62500039,CA
-122.0416676,39.70833372,CA
-122.0416676,39.79166705,CA
-122.0416676,39.87500038,CA
-122.0416676,39.95833371,CA
-122.0416676,40.04166704,CA
-122.0416676,40.12500037,CA
-122.0416676,40.54166702,CA
-122.0416676,40.62500035,CA
-122.0416676,40.70833368,CA
-122.0416676,40.79166701,CA
-122.0416676,41.37500032,CA
-122.0416676,41.79166697,CA
-122.0416676,41.8750003,CA
-122.0416676,41.95833363,CA
-122.0416676,42.04166696,OR
-122.0416676,42.20833362,OR
-122.0416676,42.37500028,OR
-122.0416676,42.54166694,OR
-122.0416676,42.62500027,OR
-122.0416676,42.7083336,OR
-122.0416676,42.79166693,OR
-122.0416676,45.37500016,OR
-122.0416676,45.62500015,WA
-122.0416676,46.54166678,WA
-122.0416676,47.12500009,WA
-122.0416676,47.20833342,WA
-122.0416676,47.29166675,WA
-122.0416676,47.7083334,WA
-122.0416676,47.79166673,WA
-122.0416676,47.87500006,WA
-122.0416676,47.95833339,WA
-122.0416676,48.04166672,WA
-122.0416676,48.12500005,WA
-122.0416676,48.20833338,WA
-122.0416676,48.29166671,WA
-122.0416676,48.5416667,WA
-122.0416676,48.95833335,WA
-121.9583343,37.04166716,CA
-121.9583343,37.37500048,CA
-121.9583343,37.45833381,CA
-121.9583343,37.7083338,CA
-121.9583343,37.95833379,CA
-121.9583343,38.12500045,CA
-121.9583343,38.20833378,CA
-121.9583343,38.29166711,CA
-121.9583343,38.37500044,CA
-121.9583343,38.45833377,CA
-121.9583343,38.5416671,CA
-121.9583343,38.62500043,CA
-121.9583343,38.70833376,CA
-121.9583343,38.79166709,CA
-121.9583343,38.87500042,CA
-121.9583343,38.95833375,CA
-121.9583343,39.04166708,CA
-121.9583343,39.12500041,CA
-121.9583343,39.20833374,CA
-121.9583343,39.29166707,CA
-121.9583343,39.3750004,CA
-121.9583343,39.45833373,CA
-121.9583343,39.54166706,CA
-121.9583343,39.62500039,CA
-121.9583343,39.70833372,CA
-121.9583343,39.79166705,CA
-121.9583343,39.87500038,CA
-121.9583343,39.95833371,CA
-121.9583343,40.54166702,CA
-121.9583343,40.62500035,CA
-121.9583343,40.70833368,CA
-121.9583343,40.79166701,CA
-121.9583343,41.041667,CA
-121.9583343,41.54166698,CA
-121.9583343,41.70833364,CA
-121.9583343,41.79166697,CA
-121.9583343,41.8750003,CA
-121.9583343,41.95833363,CA
-121.9583343,42.04166696,OR
-121.9583343,42.12500029,OR
-121.9583343,42.20833362,OR
-121.9583343,42.29166695,OR
-121.9583343,42.37500028,OR
-121.9583343,42.45833361,OR
-121.9583343,42.54166694,OR
-121.9583343,42.62500027,OR
-121.9583343,42.7083336,OR
-121.9583343,42.79166693,OR
-121.9583343,43.95833355,OR
-121.9583343,44.79166685,OR
-121.9583343,45.29166683,OR
-121.9583343,45.37500016,OR
-121.9583343,45.62500015,OR
-121.9583343,46.54166678,WA
-121.9583343,47.12500009,WA
-121.9583343,47.20833342,WA
-121.9583343,47.29166675,WA
-121.9583343,47.54166674,WA
-121.9583343,47.62500007,WA
-121.9583343,47.7083334,WA
-121.9583343,47.79166673,WA
-121.9583343,47.87500006,WA
-121.9583343,48.29166671,WA
-121.9583343,48.5416667,WA
-121.875001,37.04166716,CA
-121.875001,37.54166714,CA
-121.875001,37.62500047,CA
-121.875001,37.7083338,CA
-121.875001,37.79166713,CA
-121.875001,37.87500046,CA
-121.875001,37.95833379,CA
-121.875001,38.04166712,CA
-121.875001,38.12500045,CA
-121.875001,38.20833378,CA
-121.875001,38.29166711,CA
-121.875001,38.37500044,CA
-121.875001,38.45833377,CA
-121.875001,38.5416671,CA
-121.875001,38.62500043,CA
-121.875001,38.70833376,CA
-121.875001,38.79166709,CA
-121.875001,38.87500042,CA
-121.875001,38.95833375,CA
-121.875001,39.04166708,CA
-121.875001,39.12500041,CA
-121.875001,39.20833374,CA
-121.875001,39.29166707,CA
-121.875001,39.3750004,CA
-121.875001,39.45833373,CA
-121.875001,39.54166706,CA
-121.875001,39.62500039,CA
-121.875001,39.70833372,CA
-121.875001,39.79166705,CA
-121.875001,39.87500038,CA
-121.875001,40.37500036,CA
-121.875001,40.45833369,CA
-121.875001,40.54166702,CA
-121.875001,40.79166701,CA
-121.875001,40.87500034,CA
-121.875001,41.041667,CA
-121.875001,41.62500031,CA
-121.875001,41.70833364,CA
-121.875001,41.79166697,CA
-121.875001,41.8750003,CA
-121.875001,41.95833363,CA
-121.875001,42.04166696,OR
-121.875001,42.12500029,OR
-121.875001,42.20833362,OR
-121.875001,42.29166695,OR
-121.875001,42.45833361,OR
-121.875001,42.54166694,OR
-121.875001,42.62500027,OR
-121.875001,43.62500023,OR
-121.875001,45.70833348,WA
-121.875001,46.54166678,WA
-121.875001,47.37500008,WA
-121.875001,47.54166674,WA
-121.875001,47.62500007,WA
-121.875001,47.7083334,WA
-121.875001,47.87500006,WA
-121.875001,48.29166671,WA
-121.875001,48.5416667,WA
-121.7916677,36.54166718,CA
-121.7916677,36.8750005,CA
-121.7916677,36.95833383,CA
-121.7916677,37.04166716,CA
-121.7916677,37.12500049,CA
-121.7916677,37.20833382,CA
-121.7916677,37.45833381,CA
-121.7916677,37.54166714,CA
-121.7916677,37.62500047,CA
-121.7916677,37.7083338,CA
-121.7916677,37.79166713,CA
-121.7916677,37.87500046,CA
-121.7916677,37.95833379,CA
-121.7916677,38.12500045,CA
-121.7916677,38.20833378,CA
-121.7916677,38.29166711,CA
-121.7916677,38.37500044,CA
-121.7916677,38.45833377,CA
-121.7916677,38.5416671,CA
-121.7916677,38.62500043,CA
-121.7916677,38.70833376,CA
-121.7916677,38.79166709,CA
-121.7916677,38.87500042,CA
-121.7916677,38.95833375,CA
-121.7916677,39.04166708,CA
-121.7916677,39.12500041,CA
-121.7916677,39.20833374,CA
-121.7916677,39.29166707,CA
-121.7916677,39.3750004,CA
-121.7916677,39.45833373,CA
-121.7916677,39.54166706,CA
-121.7916677,39.62500039,CA
-121.7916677,39.70833372,CA
-121.7916677,39.79166705,CA
-121.7916677,40.62500035,CA
-121.7916677,41.70833364,CA
-121.7916677,41.79166697,CA
-121.7916677,41.8750003,CA
-121.7916677,41.95833363,CA
-121.7916677,42.04166696,OR
-121.7916677,42.12500029,OR
-121.7916677,42.20833362,OR
-121.7916677,42.29166695,OR
-121.7916677,42.37500028,OR
-121.7916677,42.62500027,OR
-121.7916677,43.70833356,OR
-121.7916677,45.70833348,WA
-121.7916677,46.54166678,WA
-121.7916677,47.87500006,WA
-121.7083344,36.45833385,CA
-121.7083344,36.54166718,CA
-121.7083344,36.62500051,CA
-121.7083344,36.70833384,CA
-121.7083344,36.79166717,CA
-121.7083344,36.8750005,CA
-121.7083344,36.95833383,CA
-121.7083344,37.04166716,CA
-121.7083344,37.12500049,CA
-121.7083344,37.20833382,CA
-121.7083344,37.29166715,CA
-121.7083344,37.37500048,CA
-121.7083344,37.45833381,CA
-121.7083344,37.54166714,CA
-121.7083344,37.62500047,CA
-121.7083344,37.7083338,CA
-121.7083344,37.79166713,CA
-121.7083344,37.87500046,CA
-121.7083344,37.95833379,CA
-121.7083344,38.12500045,CA
-121.7083344,38.20833378,CA
-121.7083344,38.29166711,CA
-121.7083344,38.37500044,CA
-121.7083344,38.45833377,CA
-121.7083344,38.5416671,CA
-121.7083344,38.62500043,CA
-121.7083344,38.70833376,CA
-121.7083344,38.79166709,CA
-121.7083344,38.87500042,CA
-121.7083344,38.95833375,CA
-121.7083344,39.04166708,CA
-121.7083344,39.12500041,CA
-121.7083344,39.20833374,CA
-121.7083344,39.29166707,CA
-121.7083344,39.3750004,CA
-121.7083344,39.45833373,CA
-121.7083344,39.54166706,CA
-121.7083344,39.62500039,CA
-121.7083344,40.45833369,CA
-121.7083344,40.87500034,CA
-121.7083344,40.95833367,CA
-121.7083344,41.041667,CA
-121.7083344,41.20833366,CA
-121.7083344,41.37500032,CA
-121.7083344,41.8750003,CA
-121.7083344,41.95833363,CA
-121.7083344,42.04166696,OR
-121.7083344,42.12500029,OR
-121.7083344,42.20833362,OR
-121.7083344,42.29166695,OR
-121.7083344,42.37500028,OR
-121.7083344,42.54166694,OR
-121.7083344,42.62500027,OR
-121.7083344,43.45833357,OR
-121.7083344,43.5416669,OR
-121.7083344,45.12500017,OR
-121.7083344,45.2083335,OR
-121.7083344,45.54166682,OR
-121.7083344,46.62500011,WA
-121.7083344,48.29166671,WA
-121.7083344,48.5416667,WA
-121.6250011,36.37500052,CA
-121.6250011,36.45833385,CA
-121.6250011,36.54166718,CA
-121.6250011,36.62500051,CA
-121.6250011,36.70833384,CA
-121.6250011,36.79166717,CA
-121.6250011,36.8750005,CA
-121.6250011,36.95833383,CA
-121.6250011,37.04166716,CA
-121.6250011,37.12500049,CA
-121.6250011,37.20833382,CA
-121.6250011,37.62500047,CA
-121.6250011,37.7083338,CA
-121.6250011,37.79166713,CA
-121.6250011,37.87500046,CA
-121.6250011,37.95833379,CA
-121.6250011,38.04166712,CA
-121.6250011,38.12500045,CA
-121.6250011,38.20833378,CA
-121.6250011,38.29166711,CA
-121.6250011,38.37500044,CA
-121.6250011,38.45833377,CA
-121.6250011,38.5416671,CA
-121.6250011,38.62500043,CA
-121.6250011,38.70833376,CA
-121.6250011,38.79166709,CA
-121.6250011,38.87500042,CA
-121.6250011,38.95833375,CA
-121.6250011,39.04166708,CA
-121.6250011,39.12500041,CA
-121.6250011,39.20833374,CA
-121.6250011,39.29166707,CA
-121.6250011,39.3750004,CA
-121.6250011,39.45833373,CA
-121.6250011,39.54166706,CA
-121.6250011,39.62500039,CA
-121.6250011,39.87500038,CA
-121.6250011,40.87500034,CA
-121.6250011,40.95833367,CA
-121.6250011,41.041667,CA
-121.6250011,41.8750003,CA
-121.6250011,41.95833363,CA
-121.6250011,42.04166696,OR
-121.6250011,42.12500029,OR
-121.6250011,42.20833362,OR
-121.6250011,42.29166695,OR
-121.6250011,42.37500028,OR
-121.6250011,42.45833361,OR
-121.6250011,42.54166694,OR
-121.6250011,43.5416669,OR
-121.6250011,43.62500023,OR
-121.6250011,44.29166687,OR
-121.6250011,44.3750002,OR
-121.6250011,45.45833349,OR
-121.6250011,45.54166682,OR
-121.6250011,45.62500015,OR
-121.6250011,45.70833348,WA
-121.5416678,36.45833385,CA
-121.5416678,36.54166718,CA
-121.5416678,36.62500051,CA
-121.5416678,36.70833384,CA
-121.5416678,36.79166717,CA
-121.5416678,36.8750005,CA
-121.5416678,36.95833383,CA
-121.5416678,37.04166716,CA
-121.5416678,37.12500049,CA
-121.5416678,37.62500047,CA
-121.5416678,37.7083338,CA
-121.5416678,37.79166713,CA
-121.5416678,37.87500046,CA
-121.5416678,37.95833379,CA
-121.5416678,38.04166712,CA
-121.5416678,38.12500045,CA
-121.5416678,38.20833378,CA
-121.5416678,38.29166711,CA
-121.5416678,38.37500044,CA
-121.5416678,38.45833377,CA
-121.5416678,38.5416671,CA
-121.5416678,38.62500043,CA
-121.5416678,38.70833376,CA
-121.5416678,38.79166709,CA
-121.5416678,38.87500042,CA
-121.5416678,38.95833375,CA
-121.5416678,39.04166708,CA
-121.5416678,39.12500041,CA
-121.5416678,39.20833374,CA
-121.5416678,39.29166707,CA
-121.5416678,39.3750004,CA
-121.5416678,39.45833373,CA
-121.5416678,40.79166701,CA
-121.5416678,40.87500034,CA
-121.5416678,41.041667,CA
-121.5416678,41.12500033,CA
-121.5416678,41.79166697,CA
-121.5416678,41.8750003,CA
-121.5416678,41.95833363,CA
-121.5416678,42.04166696,OR
-121.5416678,42.12500029,OR
-121.5416678,42.20833362,OR
-121.5416678,42.29166695,OR
-121.5416678,42.37500028,OR
-121.5416678,42.45833361,OR
-121.5416678,42.54166694,OR
-121.5416678,43.5416669,OR
-121.5416678,43.62500023,OR
-121.5416678,43.70833356,OR
-121.5416678,43.79166689,OR
-121.5416678,44.20833354,OR
-121.5416678,44.29166687,OR
-121.5416678,45.45833349,OR
-121.5416678,45.54166682,OR
-121.5416678,45.62500015,OR
-121.5416678,45.70833348,OR
-121.5416678,45.79166681,WA
-121.5416678,45.87500014,WA
-121.5416678,45.95833347,WA
-121.5416678,46.0416668,WA
-121.5416678,48.29166671,WA
-121.4583345,36.12500053,CA
-121.4583345,36.29166719,CA
-121.4583345,36.37500052,CA
-121.4583345,36.45833385,CA
-121.4583345,36.54166718,CA
-121.4583345,36.62500051,CA
-121.4583345,36.70833384,CA
-121.4583345,36.79166717,CA
-121.4583345,36.8750005,CA
-121.4583345,36.95833383,CA
-121.4583345,37.04166716,CA
-121.4583345,37.45833381,CA
-121.4583345,37.62500047,CA
-121.4583345,37.7083338,CA
-121.4583345,37.79166713,CA
-121.4583345,37.87500046,CA
-121.4583345,37.95833379,CA
-121.4583345,38.12500045,CA
-121.4583345,38.20833378,CA
-121.4583345,38.29166711,CA
-121.4583345,38.37500044,CA
-121.4583345,38.45833377,CA
-121.4583345,38.5416671,CA
-121.4583345,38.62500043,CA
-121.4583345,38.70833376,CA
-121.4583345,38.79166709,CA
-121.4583345,38.87500042,CA
-121.4583345,38.95833375,CA
-121.4583345,39.04166708,CA
-121.4583345,39.12500041,CA
-121.4583345,39.20833374,CA
-121.4583345,39.29166707,CA
-121.4583345,39.3750004,CA
-121.4583345,40.70833368,CA
-121.4583345,40.79166701,CA
-121.4583345,41.041667,CA
-121.4583345,41.12500033,CA
-121.4583345,41.20833366,CA
-121.4583345,41.79166697,CA
-121.4583345,41.8750003,CA
-121.4583345,41.95833363,CA
-121.4583345,42.04166696,OR
-121.4583345,42.12500029,OR
-121.4583345,42.20833362,OR
-121.4583345,42.29166695,OR
-121.4583345,42.37500028,OR
-121.4583345,42.45833361,OR
-121.4583345,43.70833356,OR
-121.4583345,43.79166689,OR
-121.4583345,43.87500022,OR
-121.4583345,44.12500021,OR
-121.4583345,44.20833354,OR
-121.4583345,44.29166687,OR
-121.4583345,44.3750002,OR
-121.4583345,44.87500018,OR
-121.4583345,45.62500015,OR
-121.4583345,45.70833348,WA
-121.4583345,45.79166681,WA
-121.4583345,45.87500014,WA
-121.4583345,45.95833347,WA
-121.4583345,46.0416668,WA
-121.3750012,35.95833387,CA
-121.3750012,36.12500053,CA
-121.3750012,36.29166719,CA
-121.3750012,36.37500052,CA
-121.3750012,36.45833385,CA
-121.3750012,36.54166718,CA
-121.3750012,36.62500051,CA
-121.3750012,36.70833384,CA
-121.3750012,36.79166717,CA
-121.3750012,36.8750005,CA
-121.3750012,36.95833383,CA
-121.3750012,37.04166716,CA
-121.3750012,37.29166715,CA
-121.3750012,37.62500047,CA
-121.3750012,37.7083338,CA
-121.3750012,37.79166713,CA
-121.3750012,37.87500046,CA
-121.3750012,37.95833379,CA
-121.3750012,38.04166712,CA
-121.3750012,38.12500045,CA
-121.3750012,38.20833378,CA
-121.3750012,38.29166711,CA
-121.3750012,38.37500044,CA
-121.3750012,38.45833377,CA
-121.3750012,38.5416671,CA
-121.3750012,38.62500043,CA
-121.3750012,38.70833376,CA
-121.3750012,38.79166709,CA
-121.3750012,38.87500042,CA
-121.3750012,38.95833375,CA
-121.3750012,39.04166708,CA
-121.3750012,39.12500041,CA
-121.3750012,39.20833374,CA
-121.3750012,39.29166707,CA
-121.3750012,39.3750004,CA
-121.3750012,40.95833367,CA
-121.3750012,41.041667,CA
-121.3750012,41.12500033,CA
-121.3750012,41.20833366,CA
-121.3750012,41.29166699,CA
-121.3750012,41.79166697,CA
-121.3750012,41.8750003,CA
-121.3750012,41.95833363,CA
-121.3750012,42.04166696,OR
-121.3750012,42.12500029,OR
-121.3750012,42.20833362,OR
-121.3750012,42.29166695,OR
-121.3750012,42.37500028,OR
-121.3750012,42.45833361,OR
-121.3750012,44.04166688,OR
-121.3750012,44.12500021,OR
-121.3750012,44.20833354,OR
-121.3750012,44.29166687,OR
-121.3750012,44.3750002,OR
-121.3750012,44.45833353,OR
-121.3750012,44.70833352,OR
-121.3750012,44.87500018,OR
-121.3750012,45.12500017,OR
-121.3750012,45.2083335,OR
-121.3750012,45.45833349,OR
-121.3750012,45.62500015,OR
-121.3750012,45.70833348,WA
-121.3750012,45.79166681,WA
-121.3750012,45.95833347,WA
-121.2916679,35.79166721,CA
-121.2916679,35.87500054,CA
-121.2916679,36.12500053,CA
-121.2916679,36.29166719,CA
-121.2916679,36.37500052,CA
-121.2916679,36.45833385,CA
-121.2916679,36.62500051,CA
-121.2916679,36.70833384,CA
-121.2916679,36.79166717,CA
-121.2916679,36.8750005,CA
-121.2916679,36.95833383,CA
-121.2916679,37.04166716,CA
-121.2916679,37.12500049,CA
-121.2916679,37.37500048,CA
-121.2916679,37.54166714,CA
-121.2916679,37.62500047,CA
-121.2916679,37.7083338,CA
-121.2916679,37.79166713,CA
-121.2916679,37.87500046,CA
-121.2916679,37.95833379,CA
-121.2916679,38.04166712,CA
-121.2916679,38.12500045,CA
-121.2916679,38.20833378,CA
-121.2916679,38.29166711,CA
-121.2916679,38.37500044,CA
-121.2916679,38.45833377,CA
-121.2916679,38.5416671,CA
-121.2916679,38.62500043,CA
-121.2916679,38.70833376,CA
-121.2916679,38.79166709,CA
-121.2916679,38.87500042,CA
-121.2916679,38.95833375,CA
-121.2916679,39.04166708,CA
-121.2916679,40.95833367,CA
-121.2916679,41.041667,CA
-121.2916679,41.12500033,CA
-121.2916679,41.37500032,CA
-121.2916679,41.62500031,CA
-121.2916679,41.70833364,CA
-121.2916679,41.79166697,CA
-121.2916679,41.8750003,CA
-121.2916679,41.95833363,CA
-121.2916679,42.04166696,OR
-121.2916679,42.12500029,OR
-121.2916679,42.20833362,OR
-121.2916679,42.37500028,OR
-121.2916679,42.45833361,OR
-121.2916679,42.54166694,OR
-121.2916679,43.95833355,OR
-121.2916679,44.04166688,OR
-121.2916679,44.12500021,OR
-121.2916679,44.20833354,OR
-121.2916679,44.29166687,OR
-121.2916679,44.3750002,OR
-121.2916679,44.45833353,OR
-121.2916679,44.54166686,OR
-121.2916679,44.70833352,OR
-121.2916679,44.79166685,OR
-121.2916679,44.87500018,OR
-121.2916679,44.95833351,OR
-121.2916679,45.12500017,OR
-121.2916679,45.2083335,OR
-121.2916679,45.29166683,OR
-121.2916679,45.37500016,OR
-121.2916679,45.45833349,OR
-121.2916679,45.54166682,OR
-121.2916679,45.62500015,OR
